,num_infected,cities_infected,num_interactions
0,2000,1,0
1,2035,3,2
2,2164,9,8
3,2314,18,13
4,2471,26,18
5,2445,34,18
6,2451,43,19
7,2668,55,32
8,2675,62,26
9,2721,69,30
10,2876,76,35
11,3004,79,38
12,3094,88,46
13,3132,89,35
14,3117,93,35
15,3112,94,34
16,3142,99,40
17,3213,103,47
18,3311,102,51
19,3406,103,56
20,3551,102,57
21,3622,100,52
22,3679,100,52
23,3688,102,50
24,3803,106,61
25,3706,107,41
26,3749,111,56
27,3750,114,48
28,3710,115,45
29,3911,117,72
30,3997,119,59
31,4016,118,56
32,4215,126,78
33,4275,127,65
34,4331,127,64
35,4444,128,70
36,4454,131,63
