,num_infected,cities_infected,num_interactions
0,2000,1,0
1,2093,3,2
2,2163,7,6
3,2178,16,14
4,2286,21,8
5,2303,29,16
6,2277,32,15
7,2315,41,20
8,2351,49,24
9,2347,54,20
10,2401,61,27
11,2373,65,21
12,2333,71,20
13,2343,74,23
14,2466,80,38
15,2587,80,34
16,2656,81,41
17,2659,84,33
18,2665,87,36
19,2654,90,31
20,2682,91,34
21,2714,93,36
22,2753,96,38
23,2736,95,34
24,2814,96,43
25,2871,96,45
26,2809,98,32
27,2857,98,40
28,2963,101,49
29,3007,105,47
30,3067,108,47
31,3022,107,38
32,3119,109,52
33,3199,108,49
34,3213,107,46
35,3234,111,42
36,3229,109,40
