,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3251.0,4,3
2,2507.0,10,11
3,1959.0,16,10
4,1481.0,21,8
5,1147.0,24,7
6,846.0,23,7
7,625.0,21,7
8,529.0,25,13
9,399.0,22,6
10,288.0,22,4
11,221.0,18,3
12,163.0,12,4
13,124.0,12,3
14,96.0,11,3
15,66.0,11,1
16,55.0,10,3
17,38.0,8,1
18,21.0,6,0
19,11.0,6,0
20,11.0,4,1
21,5.0,2,0
22,2.0,1,0
23,1.0,1,0
24,0.0,0,0
25,0.0,0,0
26,0.0,0,0
27,0.0,0,0
28,0.0,0,0
29,0.0,0,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
