,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,30,273.0
1,0,366,212,20,177.0
2,1,212,545,1,8.0
3,1,212,627,1,9.0
4,1,212,145,1,9.0
5,1,212,370,1,9.0
6,1,366,396,39,314.0
7,1,366,212,16,168.0
8,1,396,38,1,8.0
9,1,396,619,1,10.0
10,1,396,214,1,9.0
11,1,396,255,1,8.0
12,1,396,276,2,16.0
13,1,396,370,2,13.0
14,1,396,495,1,6.0
15,2,212,8,1,9.0
16,2,212,544,1,7.0
17,2,212,232,1,5.0
18,2,212,302,2,15.0
19,2,214,623,1,8.0
20,2,366,396,13,88.0
21,2,366,212,21,189.0
22,2,396,519,2,16.0
23,2,396,93,1,8.0
24,2,396,614,1,8.0
25,2,396,103,1,11.0
26,2,396,123,1,11.0
27,2,396,145,1,8.0
28,2,396,214,1,7.0
29,2,396,238,2,17.0
30,2,396,255,2,12.0
31,2,396,276,2,17.0
32,2,396,302,1,6.0
33,2,396,414,1,8.0
34,2,396,489,1,8.0
35,3,212,627,1,7.0
36,3,212,124,1,8.0
37,3,212,214,1,7.0
38,3,212,238,2,18.0
39,3,212,273,1,7.0
40,3,212,276,1,9.0
41,3,212,370,1,11.0
42,3,212,414,1,9.0
43,3,238,555,2,20.0
44,3,366,396,11,102.0
45,3,366,212,20,185.0
46,3,396,544,1,9.0
47,3,396,614,1,9.0
48,3,396,103,1,8.0
49,3,396,627,1,9.0
50,3,396,255,1,7.0
51,3,396,308,1,8.0
52,3,396,366,1,9.0
53,3,396,374,1,9.0
54,3,396,495,1,9.0
55,3,489,70,1,10.0
56,3,544,13,1,10.0
57,3,544,212,1,7.0
58,3,545,212,2,22.0
59,4,70,453,1,10.0
60,4,212,512,1,6.0
61,4,212,545,1,8.0
62,4,212,63,1,7.0
63,4,212,93,2,12.0
64,4,212,627,1,7.0
65,4,212,232,1,7.0
66,4,212,238,1,9.0
67,4,212,255,1,8.0
68,4,212,273,1,6.0
69,4,212,407,1,9.0
70,4,212,453,1,8.0
71,4,212,489,1,8.0
72,4,212,495,1,9.0
73,4,238,212,1,7.0
74,4,366,396,19,151.0
75,4,366,212,18,140.0
76,4,396,8,1,8.0
77,4,396,598,1,10.0
78,4,396,160,1,9.0
79,4,396,214,2,21.0
80,4,396,276,1,7.0
81,4,396,308,1,9.0
82,4,396,414,1,8.0
83,4,495,278,1,8.0
84,4,545,285,1,9.0
85,5,70,20,1,7.0
86,5,93,212,1,8.0
87,5,123,70,1,8.0
88,5,212,8,1,10.0
89,5,212,255,2,17.0
90,5,212,323,1,8.0
91,5,212,374,1,9.0
92,5,212,407,1,8.0
93,5,212,585,1,8.0
94,5,212,452,1,6.0
95,5,255,396,1,8.0
96,5,273,212,1,8.0
97,5,276,13,1,7.0
98,5,285,545,1,9.0
99,5,366,396,13,134.0
100,5,366,212,11,101.0
101,5,374,623,1,10.0
102,5,396,531,1,8.0
103,5,396,563,1,7.0
104,5,396,598,1,12.0
105,5,396,103,1,10.0
106,5,396,178,1,8.0
107,5,396,238,1,10.0
108,5,396,276,2,19.0
109,5,453,382,1,7.0
110,5,495,335,1,7.0
111,5,627,70,1,8.0
112,6,145,164,1,7.0
113,6,212,8,1,9.0
114,6,212,14,1,10.0
115,6,212,565,1,9.0
116,6,212,103,1,8.0
117,6,212,128,1,11.0
118,6,212,178,1,10.0
119,6,212,255,2,18.0
120,6,212,345,1,7.0
121,6,212,405,2,17.0
122,6,255,212,2,15.0
123,6,302,70,1,10.0
124,6,308,286,1,11.0
125,6,335,492,1,7.0
126,6,366,396,13,119.0
127,6,366,212,11,76.0
128,6,366,501,1,2.0
129,6,396,512,1,8.0
130,6,396,5,1,8.0
131,6,396,528,1,6.0
132,6,396,24,1,9.0
133,6,396,563,1,10.0
134,6,396,627,3,31.0
135,6,396,145,2,19.0
136,6,396,178,1,7.0
137,6,396,214,1,8.0
138,6,396,238,1,8.0
139,6,396,255,1,10.0
140,6,396,276,1,9.0
141,6,396,302,1,9.0
142,6,396,308,1,11.0
143,6,396,414,1,10.0
144,6,407,212,2,20.0
145,6,495,13,1,7.0
146,6,555,544,1,7.0
147,6,555,196,1,9.0
148,6,563,54,1,8.0
149,6,598,396,1,7.0
150,6,598,278,1,8.0
151,7,5,623,1,9.0
152,7,8,212,1,9.0
153,7,24,326,1,7.0
154,7,70,627,1,8.0
155,7,103,212,1,8.0
156,7,212,512,1,6.0
157,7,212,558,1,8.0
158,7,212,565,1,7.0
159,7,212,582,1,10.0
160,7,212,606,1,9.0
161,7,212,627,1,12.0
162,7,212,178,1,7.0
163,7,212,255,2,17.0
164,7,212,276,2,23.0
165,7,212,302,1,6.0
166,7,212,323,1,8.0
167,7,212,405,2,20.0
168,7,212,412,1,10.0
169,7,212,487,1,10.0
170,7,214,286,1,8.0
171,7,238,70,1,10.0
172,7,255,396,1,8.0
173,7,255,555,1,9.0
174,7,276,560,1,7.0
175,7,276,141,1,6.0
176,7,276,609,1,8.0
177,7,308,13,1,8.0
178,7,366,396,10,105.0
179,7,366,212,8,56.0
