,num_infected,cities_infected,num_interactions
0,4000,1,0
1,3956,3,2
2,3776,11,11
3,3606,15,8
4,3432,23,16
5,3345,31,17
6,3217,41,29
7,3119,56,31
8,3068,66,33
9,2999,67,33
10,2889,73,36
11,2736,77,28
12,2571,78,29
13,2610,81,50
14,2540,81,35
15,2323,78,25
16,2201,81,32
17,2052,83,29
18,2008,88,38
19,1940,91,33
20,1848,88,30
21,1716,82,25
22,1616,79,24
23,1533,86,27
24,1403,86,20
25,1254,82,15
26,1107,79,12
27,1022,76,16
28,941,74,15
29,870,67,14
30,815,62,15
31,725,56,9
32,658,51,10
33,596,50,8
34,578,49,14
35,532,46,9
36,492,46,9
