,num_infected,cities_infected,num_interactions
0,5000,1,0
1,4778,3,2
2,4617,13,13
3,4383,25,18
4,4085,31,16
5,3935,41,28
6,3790,47,20
7,3797,57,30
8,3625,62,30
9,3457,66,38
10,3177,66,27
11,3029,74,33
12,2779,75,23
13,2566,78,22
14,2393,79,27
15,2302,83,34
16,2166,76,31
17,2096,78,36
18,1954,70,27
19,1936,78,36
20,1819,76,26
21,1751,78,29
22,1664,75,25
23,1512,73,19
24,1410,77,20
25,1400,79,29
26,1271,75,17
27,1150,77,15
28,1075,74,19
29,997,74,16
30,954,71,20
31,840,65,9
32,769,62,12
33,712,63,13
34,609,58,5
35,554,53,9
36,531,53,12
