,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4936.0,3,2
2,4931.0,17,16
3,4937.0,27,24
4,4607.0,32,16
5,4489.0,43,32
6,4411.0,51,35
7,4272.0,58,31
8,4053.0,63,35
9,3928.0,67,44
10,3798.0,78,43
11,3604.0,83,45
12,3483.0,92,43
13,3275.0,93,34
14,3045.0,92,34
15,2851.0,91,34
16,2732.0,91,42
17,2629.0,89,43
18,2550.0,90,36
19,2370.0,93,32
20,2243.0,91,34
21,2185.0,97,41
22,2007.0,95,26
23,1905.0,97,30
24,1749.0,91,23
25,1680.0,89,31
26,1545.0,86,18
27,1442.0,88,22
28,1446.0,84,35
29,1363.0,86,23
30,1282.0,86,22
31,1165.0,81,15
32,1072.0,76,16
33,1041.0,77,22
34,1004.0,76,20
35,923.0,72,14
36,837.0,63,13
