,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1082.0,3,2
2,1055.0,4,3
3,1176.0,11,9
4,1251.0,16,12
5,1280.0,20,11
6,1248.0,22,7
7,1217.0,26,11
8,1225.0,31,12
9,1339.0,41,23
10,1358.0,43,15
11,1370.0,49,18
12,1321.0,50,11
13,1370.0,51,25
14,1412.0,55,23
15,1475.0,60,24
16,1456.0,62,14
17,1428.0,65,16
18,1419.0,68,20
19,1459.0,70,24
20,1489.0,71,21
21,1532.0,73,24
22,1603.0,75,29
23,1582.0,78,20
24,1599.0,79,23
25,1648.0,81,29
26,1605.0,84,21
27,1592.0,82,23
28,1650.0,84,30
29,1617.0,85,20
30,1635.0,86,28
31,1626.0,84,24
32,1547.0,81,15
33,1598.0,81,30
34,1645.0,84,30
35,1641.0,84,21
36,1624.0,82,23
