,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1124.0,3,2
2,1191.0,4,3
3,1298.0,12,11
4,1518.0,18,12
5,1665.0,27,15
6,1744.0,33,13
7,1944.0,41,25
8,2134.0,49,25
9,2257.0,57,22
10,2459.0,64,29
11,2625.0,69,28
12,2802.0,72,33
13,3028.0,77,39
14,3399.0,82,52
15,3734.0,86,47
16,4013.0,92,46
17,4330.0,94,51
18,4653.0,96,55
19,4931.0,101,55
20,5380.0,110,73
21,5765.0,112,68
22,6039.0,116,61
23,6534.0,123,89
24,7054.0,132,91
25,7677.0,139,110
26,8332.0,144,115
27,8822.0,148,102
28,9554.0,157,132
29,10423.0,162,144
30,11358.0,165,151
31,12174.0,166,156
32,13237.0,168,177
33,14474.0,173,184
34,15996.0,177,225
35,17469.0,181,231
36,18805.0,182,224
