,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,7,58
1,0,366,212,8,62
2,1,212,145,1,8
3,1,212,255,1,7
4,1,366,396,6,44
5,1,366,212,2,14
6,2,212,544,1,6
7,2,212,349,1,8
8,2,366,396,2,13
9,2,366,212,1,7
10,2,396,519,1,6
11,2,396,619,1,5
12,2,396,276,1,4
13,2,396,495,1,7
14,3,366,396,3,20
15,3,366,212,4,26
16,3,396,563,1,8
17,3,396,412,1,7
18,4,366,396,3,21
19,4,366,212,1,6
20,4,396,308,1,8
21,4,544,13,1,8
22,5,366,396,1,6
23,5,396,178,1,6
24,5,396,255,1,9
25,6,366,396,1,7
26,6,396,627,1,6
27,7,366,396,3,26
28,7,366,212,1,8
29,8,366,212,1,6
30,8,396,276,1,6
31,9,212,374,1,8
32,9,366,212,1,6
33,9,396,519,1,6
34,9,396,627,1,5
35,9,396,255,1,7
36,9,627,286,1,7
37,10,366,396,2,15
38,10,396,238,1,7
39,11,366,396,1,7
40,11,396,627,1,8
41,12,255,560,1,8
42,12,366,212,1,8
43,13,212,276,1,8
44,13,286,191,1,6
45,20,212,388,1,7
46,24,388,212,1,6
