,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,35,222
1,0,366,212,23,136
2,1,212,273,1,6
3,1,366,396,25,163
4,1,366,212,15,73
5,1,396,519,1,6
6,1,396,627,1,5
7,1,396,145,1,5
8,1,396,160,1,6
9,1,396,255,3,22
10,2,212,40,1,6
11,2,212,414,1,6
12,2,366,396,7,44
13,2,366,212,13,65
14,2,396,38,1,5
15,2,396,145,1,5
16,2,396,158,1,5
17,2,396,276,1,6
18,2,627,396,1,7
19,3,38,501,1,7
20,3,212,512,1,7
21,3,212,255,2,13
22,3,366,396,4,20
23,3,366,212,4,26
24,3,396,24,2,10
25,4,366,396,2,13
26,4,366,212,2,12
27,5,366,396,3,19
28,5,366,212,4,20
29,6,24,278,1,5
30,6,366,396,1,5
31,6,366,212,2,12
32,6,396,160,1,6
33,6,396,214,1,4
34,6,396,273,1,6
35,7,212,40,1,6
36,7,212,495,1,5
37,7,366,396,3,20
38,7,366,212,1,6
39,8,366,396,1,4
40,9,366,396,1,5
41,9,396,563,1,5
