,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3218.0,3,2
2,3496.0,14,13
3,3689.0,23,16
4,3732.0,33,20
5,3786.0,40,21
6,3779.0,49,26
7,3841.0,60,32
8,3958.0,69,38
9,4196.0,75,43
10,4405.0,81,52
11,4491.0,84,51
12,4521.0,93,48
13,4510.0,95,47
14,4633.0,102,63
15,4766.0,107,62
16,4964.0,111,76
17,5167.0,114,71
18,5127.0,118,55
19,5397.0,123,87
20,5587.0,127,86
21,5657.0,129,77
22,5618.0,127,68
23,5611.0,134,60
24,5751.0,136,91
25,5797.0,133,76
26,5879.0,136,84
27,6023.0,136,94
28,6107.0,140,78
29,6246.0,141,94
30,6435.0,144,96
31,6455.0,140,83
32,6636.0,139,101
33,6778.0,136,96
34,6871.0,135,91
35,6957.0,144,92
36,7046.0,145,94
