,num_infected,cities_infected,num_interactions
0,5000,1,0
1,5053,3,2
2,4714,12,11
3,4576,21,17
4,4235,29,16
5,3978,38,20
6,3924,46,30
7,3659,54,22
8,3569,60,32
9,3471,63,25
10,3326,66,30
11,3161,69,33
12,3063,67,38
13,2956,75,44
14,2893,79,41
15,2770,80,38
16,2682,87,39
17,2605,89,41
18,2496,89,37
19,2362,91,30
20,2160,90,25
21,2007,90,27
22,1919,88,33
23,1845,85,32
24,1689,78,22
25,1637,79,29
26,1544,82,25
27,1422,77,19
28,1333,77,20
29,1264,78,21
30,1178,67,19
31,1076,69,15
32,966,68,11
33,890,62,13
34,845,62,18
35,797,62,14
36,730,61,12
