,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4748.0,3,2
2,5874.0,12,11
3,7187.0,33,30
4,8477.0,45,27
5,10165.0,61,55
6,11970.0,77,54
7,14751.0,92,85
8,18002.0,104,124
9,22028.0,114,141
10,26590.0,127,181
11,32555.0,141,222
12,40127.0,159,290
13,48809.0,170,301
14,59485.0,183,398
15,72164.0,194,469
16,87311.0,205,520
17,105738.0,218,585
18,128757.0,230,737
19,157572.0,241,833
20,192666.0,249,946
21,235431.0,257,1023
22,286689.0,274,1196
23,348663.0,286,1280
24,424381.0,295,1401
25,517271.0,306,1484
26,631523.0,317,1601
27,770752.0,327,1686
28,941188.0,336,1818
29,1152029.0,343,1892
30,1408613.0,351,1989
31,1717237.0,363,2093
32,2093820.0,370,2188
33,2556735.0,381,2240
34,3117070.0,398,2356
35,3811291.0,409,2446
36,4658153.0,413,2541
