,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,384,1,1.0
1,0,366,396,27,208.0
2,0,366,212,37,225.0
3,1,212,255,2,15.0
4,1,212,449,1,6.0
5,1,366,396,36,268.0
6,1,366,212,22,152.0
7,1,396,544,1,6.0
8,1,396,214,1,6.0
9,1,396,276,2,16.0
10,1,396,414,1,4.0
11,1,396,495,1,7.0
12,2,212,8,1,7.0
13,2,212,565,1,7.0
14,2,212,345,1,7.0
15,2,212,447,1,9.0
16,2,366,396,30,285.0
17,2,366,212,13,107.0
18,2,396,516,1,8.0
19,2,396,33,1,7.0
20,2,396,563,2,13.0
21,2,396,103,1,6.0
22,2,396,627,1,8.0
23,2,396,238,1,7.0
24,2,396,255,1,5.0
25,2,396,308,1,7.0
26,2,396,495,1,8.0
27,3,8,13,1,7.0
28,3,212,627,1,6.0
29,3,212,255,2,15.0
30,3,255,384,1,8.0
31,3,255,286,1,7.0
32,3,366,396,20,149.0
33,3,366,212,15,118.0
34,3,396,516,1,6.0
35,3,396,5,1,8.0
36,3,396,519,1,9.0
37,3,396,619,1,8.0
38,3,396,627,2,14.0
39,3,396,152,1,7.0
40,3,396,255,2,14.0
41,3,396,276,3,24.0
42,3,396,302,1,7.0
43,3,516,396,1,6.0
44,4,212,5,1,7.0
45,4,212,627,2,14.0
46,4,212,238,1,7.0
47,4,212,255,1,5.0
48,4,212,370,1,7.0
49,4,212,412,1,6.0
50,4,212,453,1,7.0
51,4,255,278,1,7.0
52,4,255,560,1,7.0
53,4,255,501,1,3.0
54,4,286,238,1,7.0
55,4,366,396,19,128.0
56,4,366,212,17,139.0
57,4,396,5,1,6.0
58,4,396,531,1,8.0
59,4,396,103,1,7.0
60,4,396,627,2,17.0
61,4,396,145,1,5.0
62,4,396,238,1,7.0
63,4,396,276,2,17.0
64,4,396,308,2,16.0
65,4,396,370,1,8.0
66,4,396,453,1,7.0
67,4,396,495,1,9.0
68,4,516,396,1,5.0
69,5,103,396,1,5.0
70,5,212,14,1,7.0
71,5,212,24,1,5.0
72,5,212,42,1,6.0
73,5,212,124,1,6.0
74,5,212,195,1,7.0
75,5,212,378,1,7.0
76,5,212,388,1,8.0
77,5,276,286,1,7.0
78,5,276,560,2,20.0
79,5,286,519,1,6.0
80,5,366,396,8,57.0
81,5,366,212,4,31.0
82,5,396,519,1,6.0
83,5,396,544,1,6.0
84,5,396,558,1,9.0
85,5,396,627,1,5.0
86,5,396,145,1,7.0
87,5,396,158,1,7.0
88,5,396,238,1,7.0
89,5,396,495,1,7.0
90,5,519,286,1,7.0
91,6,5,623,1,7.0
92,6,158,54,1,7.0
93,6,212,42,1,8.0
94,6,212,582,1,6.0
95,6,212,76,1,7.0
96,6,212,627,1,8.0
97,6,212,128,1,7.0
98,6,212,163,1,6.0
99,6,212,214,1,5.0
100,6,212,238,1,6.0
101,6,212,366,1,10.0
102,6,276,326,1,7.0
103,6,286,276,1,7.0
104,6,366,396,6,40.0
105,6,366,212,8,65.0
106,6,384,544,1,6.0
107,6,396,614,1,6.0
108,6,396,627,1,7.0
109,6,396,145,1,7.0
110,6,396,276,2,14.0
111,6,396,414,1,6.0
112,6,516,396,1,7.0
113,6,627,212,1,6.0
114,7,145,548,1,6.0
115,7,212,8,1,6.0
116,7,212,214,2,13.0
117,7,212,323,1,8.0
118,7,212,395,1,8.0
119,7,238,254,1,6.0
120,7,276,212,1,10.0
121,7,366,396,7,64.0
122,7,366,212,6,44.0
123,7,378,212,1,7.0
124,7,396,255,2,17.0
125,7,396,276,1,8.0
126,7,396,385,1,7.0
127,7,414,212,1,9.0
128,7,495,13,1,7.0
129,8,24,278,1,7.0
130,8,212,14,1,6.0
131,8,212,622,1,7.0
132,8,212,302,1,7.0
133,8,212,405,1,9.0
134,8,212,412,1,6.0
135,8,212,495,1,8.0
136,8,255,595,1,7.0
137,8,366,396,2,15.0
138,8,366,212,1,8.0
139,8,396,158,1,6.0
140,8,396,214,1,8.0
141,8,396,255,1,5.0
142,8,396,276,1,7.0
143,8,414,212,1,5.0
144,8,623,52,1,6.0
145,9,13,255,1,6.0
146,9,158,278,1,8.0
147,9,163,13,1,6.0
148,9,255,13,1,6.0
149,9,366,396,2,15.0
150,9,366,212,8,62.0
151,9,396,519,1,7.0
152,9,396,38,1,7.0
153,9,396,158,1,7.0
154,10,158,212,1,9.0
155,10,212,545,1,10.0
156,10,212,163,1,5.0
157,10,212,345,1,7.0
158,10,212,353,1,7.0
159,10,214,13,1,6.0
160,10,238,13,1,8.0
161,10,238,560,1,6.0
162,10,255,396,1,9.0
163,10,302,335,1,9.0
164,10,366,396,1,9.0
165,10,366,212,1,7.0
166,10,396,558,1,6.0
167,10,396,178,1,7.0
168,10,396,214,1,6.0
169,10,396,255,1,6.0
170,10,396,308,1,6.0
171,10,627,212,1,8.0
172,11,13,8,1,8.0
173,11,163,212,1,7.0
174,11,212,238,1,7.0
175,11,212,255,1,6.0
176,11,212,276,1,7.0
177,12,212,14,1,8.0
178,12,366,396,2,18.0
179,12,396,519,1,7.0
180,12,396,627,1,4.0
181,12,396,255,1,8.0
182,12,396,495,1,7.0
183,12,495,164,1,7.0
184,12,519,286,1,5.0
185,12,627,623,1,8.0
186,13,212,238,1,5.0
187,13,212,255,1,6.0
188,13,212,585,1,7.0
189,13,255,286,1,7.0
190,13,255,560,1,6.0
191,13,286,619,1,7.0
192,13,286,276,1,6.0
193,13,323,425,1,7.0
194,13,366,396,1,6.0
195,13,366,212,2,12.0
196,13,396,255,1,7.0
197,13,623,361,1,7.0
198,14,212,619,1,8.0
199,14,276,13,1,5.0
200,14,276,212,1,8.0
201,14,396,516,1,7.0
202,14,396,103,1,5.0
203,14,396,627,1,9.0
204,14,495,13,1,9.0
205,15,212,195,1,7.0
206,15,396,145,1,7.0
207,15,396,345,1,8.0
208,16,212,14,1,6.0
209,16,212,255,2,13.0
210,16,255,501,1,7.0
211,16,366,396,1,8.0
212,16,366,212,2,14.0
213,16,396,38,1,6.0
214,17,345,212,1,7.0
215,18,13,24,1,8.0
216,18,276,396,1,7.0
217,19,366,212,1,7.0
218,20,212,627,1,7.0
