,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4546.0,3,2
2,4203.0,14,13
3,3814.0,23,15
4,3486.0,28,17
5,3207.0,37,24
6,2826.0,44,21
7,2571.0,50,25
8,2348.0,55,25
9,2039.0,62,20
10,1791.0,64,21
11,1595.0,68,19
12,1418.0,67,21
13,1284.0,63,23
14,1182.0,65,21
15,1051.0,65,16
16,920.0,62,12
17,835.0,63,15
18,716.0,62,10
19,572.0,56,4
20,492.0,50,9
21,438.0,47,9
22,386.0,44,8
23,339.0,37,8
24,338.0,38,12
25,319.0,38,10
26,280.0,36,5
27,240.0,38,5
28,195.0,37,3
29,157.0,35,2
30,113.0,28,1
31,112.0,22,5
32,90.0,16,2
33,74.0,17,1
34,51.0,14,0
35,33.0,12,0
36,30.0,9,1
