,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,25,206
1,0,366,212,14,129
2,1,366,396,15,145
3,1,366,212,6,39
4,1,396,528,1,6
5,1,396,627,1,9
6,1,396,255,2,13
7,2,212,349,2,18
8,2,212,378,1,7
9,2,366,396,12,98
10,2,366,212,8,64
11,2,396,273,1,8
12,2,396,302,1,10
13,2,396,374,1,8
14,3,212,40,1,6
15,3,212,214,1,6
16,3,212,255,1,5
17,3,212,495,1,8
18,3,255,68,1,11
19,3,366,396,12,126
20,3,366,212,6,45
21,3,396,516,1,5
22,3,396,24,1,9
23,3,396,544,1,7
24,3,396,214,1,7
25,3,396,238,1,6
26,3,396,276,2,14
27,3,396,414,1,7
28,3,627,501,1,8
29,4,212,545,1,6
30,4,212,63,1,6
31,4,366,396,8,78
32,4,366,212,10,79
33,4,396,145,1,8
34,4,396,214,1,11
35,4,396,238,2,17
36,4,396,276,1,9
37,4,396,414,1,9
38,5,24,164,1,8
39,5,24,326,1,9
40,5,63,70,1,8
41,5,212,158,1,8
42,5,212,232,1,8
43,5,212,255,1,6
44,5,212,405,2,19
45,5,302,212,1,9
46,5,366,396,7,50
47,5,366,212,6,46
48,5,396,519,1,9
49,5,396,24,1,11
50,5,396,103,1,7
51,5,396,238,1,7
52,5,396,255,2,12
53,5,396,453,1,11
54,5,528,54,1,9
55,6,68,556,1,10
56,6,70,544,1,10
57,6,212,512,1,5
58,6,212,276,1,6
59,6,214,212,1,11
60,6,238,13,1,8
61,6,276,278,1,9
62,6,276,212,1,7
63,6,349,384,1,8
64,6,366,396,8,69
65,6,366,212,3,28
66,6,396,528,1,7
67,6,396,558,1,8
68,6,396,93,1,7
69,6,396,616,1,10
70,6,396,145,1,8
71,6,396,255,1,8
72,6,396,276,2,13
73,6,396,495,1,7
74,6,414,212,1,8
75,6,544,13,1,8
76,7,212,598,1,8
77,7,212,370,1,9
78,7,212,495,1,7
79,7,238,286,1,8
80,7,276,384,1,8
81,7,276,54,1,6
82,7,278,302,1,10
83,7,366,396,7,66
84,7,366,212,2,14
85,7,384,255,1,6
86,7,396,370,1,7
87,7,558,13,1,7
88,8,13,627,1,7
89,8,212,38,1,9
90,8,212,565,1,9
91,8,212,76,1,7
92,8,212,598,1,7
93,8,212,160,1,10
94,8,255,396,1,8
95,8,255,212,1,8
96,8,366,396,5,36
97,8,366,212,2,15
98,8,370,54,1,7
99,8,384,385,1,9
100,8,396,519,1,7
101,8,396,531,1,8
102,8,396,544,1,10
103,8,396,93,1,8
104,8,396,614,1,9
105,8,396,627,1,7
106,8,396,276,1,6
107,8,396,302,1,9
108,8,396,308,1,8
109,8,396,414,1,7
110,8,495,141,1,9
111,8,519,501,1,9
112,8,556,278,1,10
113,9,24,75,1,8
114,9,93,623,1,10
115,9,212,214,2,13
116,9,212,255,1,8
117,9,212,349,1,8
118,9,212,405,1,7
119,9,212,412,1,8
120,9,276,164,1,7
121,9,366,396,5,40
122,9,366,212,4,31
123,9,396,519,1,9
124,9,396,8,1,7
125,9,396,563,1,7
126,9,396,627,1,8
127,9,396,255,1,9
128,9,598,212,1,9
129,9,616,254,1,7
130,9,627,396,1,6
131,9,627,212,1,9
132,10,164,145,1,7
133,10,212,545,1,8
134,10,212,63,1,8
135,10,212,273,1,8
136,10,255,560,1,8
137,10,366,396,3,25
138,10,366,212,3,17
139,10,396,544,1,6
140,10,396,619,1,7
141,10,396,123,1,8
142,10,396,255,1,9
143,10,396,308,1,7
144,10,396,370,1,5
145,10,412,559,1,7
146,10,512,54,1,6
147,10,519,13,1,9
148,10,598,278,1,7
149,11,212,8,1,6
150,11,212,531,1,8
151,11,212,627,1,9
152,11,212,214,1,9
153,11,212,255,1,8
154,11,212,388,1,7
155,11,273,384,1,8
156,11,349,212,1,7
157,11,366,396,5,29
158,11,366,212,3,20
159,11,370,623,1,8
160,11,396,519,1,8
161,11,396,8,1,7
162,11,396,544,2,15
163,11,396,255,1,8
164,11,396,276,1,8
165,11,519,254,1,7
166,11,619,623,1,7
167,12,212,24,1,10
168,12,212,42,1,7
169,12,212,238,1,10
170,12,212,255,1,6
171,12,212,349,3,20
172,12,212,395,1,7
173,12,349,70,1,10
174,12,366,396,1,9
