,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2623.0,4,3
2,2283.0,9,7
3,1975.0,14,8
4,1664.0,20,9
5,1380.0,26,11
6,1129.0,29,8
7,1054.0,37,19
8,892.0,39,12
9,726.0,41,9
10,635.0,43,15
11,520.0,42,8
12,412.0,38,6
13,326.0,33,4
14,270.0,31,5
15,218.0,25,5
16,163.0,19,2
17,113.0,17,0
18,89.0,16,2
19,71.0,15,2
20,69.0,13,3
21,55.0,12,1
22,40.0,10,1
23,33.0,10,1
24,28.0,10,1
25,16.0,7,0
26,16.0,5,1
27,18.0,5,1
28,18.0,4,1
29,19.0,4,1
30,20.0,5,1
31,21.0,6,1
32,13.0,5,0
33,7.0,3,0
34,4.0,2,0
35,2.0,1,0
36,1.0,1,0
