,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5347.0,3,2
2,5863.0,17,16
3,6410.0,32,24
4,7041.0,44,32
5,7562.0,61,42
6,8256.0,74,55
7,8998.0,86,67
8,9804.0,89,81
9,10467.0,94,80
10,11395.0,101,94
11,12380.0,109,115
12,13514.0,117,129
13,14783.0,133,151
14,16010.0,142,154
15,17513.0,153,171
16,19378.0,162,211
17,21083.0,174,212
18,23032.0,180,247
19,24892.0,186,237
20,26988.0,185,257
21,29473.0,188,303
22,32248.0,192,334
23,34742.0,200,349
24,37973.0,200,379
25,41468.0,206,417
26,45272.0,211,451
27,49070.0,219,456
28,53137.0,226,482
29,57864.0,231,534
30,63036.0,233,563
31,68925.0,240,625
32,75317.0,248,652
33,82605.0,258,716
34,90387.0,256,757
35,98525.0,263,752
36,107904.0,267,842
