,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4593.0,3,2
2,4389.0,17,17
3,3997.0,24,14
4,3538.0,31,17
5,3178.0,37,17
6,2764.0,44,20
7,2404.0,49,15
8,2199.0,55,20
9,2006.0,57,24
10,1837.0,56,16
11,1677.0,56,25
12,1468.0,59,19
13,1315.0,61,19
14,1213.0,61,22
15,1100.0,60,20
16,1000.0,62,18
17,900.0,59,16
18,811.0,60,15
19,727.0,58,15
20,659.0,59,14
21,581.0,55,11
22,501.0,50,8
23,475.0,48,15
24,419.0,43,8
25,389.0,42,10
26,355.0,42,9
27,287.0,39,3
28,240.0,36,4
29,213.0,30,5
30,164.0,29,1
31,159.0,25,5
32,129.0,21,2
33,100.0,19,1
34,84.0,18,2
35,67.0,15,1
36,54.0,13,1
