,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,1759.0,3,2
2,1520.0,4,3
3,1339.0,8,6
4,1255.0,14,9
5,1145.0,22,12
6,1028.0,23,9
7,916.0,26,11
8,850.0,30,13
9,760.0,30,10
10,667.0,34,8
11,585.0,34,10
12,518.0,34,7
13,471.0,30,10
14,430.0,29,7
15,373.0,28,7
16,332.0,28,6
17,316.0,30,9
18,293.0,28,7
19,270.0,31,7
20,231.0,29,4
21,246.0,32,9
22,190.0,30,1
23,154.0,29,2
24,122.0,25,2
25,85.0,19,0
26,64.0,16,1
27,54.0,11,1
28,40.0,11,0
29,27.0,9,0
30,17.0,7,0
31,9.0,4,0
32,5.0,2,0
33,3.0,2,0
34,1.0,1,0
35,0.0,0,0
36,0.0,0,0
