,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4500.0,3,2
2,4839.0,11,12
3,5345.0,26,26
4,5742.0,40,28
5,6394.0,48,33
6,6910.0,59,40
7,7552.0,73,52
8,8280.0,81,65
9,8972.0,88,75
10,9677.0,95,89
11,10412.0,105,91
12,11376.0,119,111
13,12338.0,126,109
14,13332.0,133,126
15,14562.0,139,153
16,15983.0,147,167
17,17357.0,158,162
18,18842.0,165,176
19,20489.0,169,213
20,22028.0,169,218
21,24137.0,178,243
22,25799.0,186,251
23,27826.0,189,288
24,30176.0,195,303
25,32933.0,205,338
26,35962.0,210,383
27,39162.0,218,412
28,42807.0,219,425
29,46594.0,223,456
30,50839.0,228,496
31,55475.0,231,524
32,60570.0,238,571
33,66245.0,239,627
34,71443.0,244,601
35,77532.0,247,654
36,84828.0,251,734
