,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4913.0,3,2
2,5917.0,14,13
3,7219.0,26,25
4,8792.0,43,36
5,10674.0,55,55
6,12958.0,74,65
7,15951.0,87,87
8,19417.0,105,116
9,23690.0,120,159
10,28615.0,130,183
11,34379.0,139,233
12,41840.0,153,271
13,51046.0,161,344
14,61427.0,171,395
15,75318.0,185,486
16,91967.0,199,544
17,112132.0,209,677
18,135533.0,226,722
19,165256.0,243,829
20,200621.0,262,947
21,244116.0,275,1074
22,298135.0,289,1194
23,364943.0,301,1319
24,445187.0,313,1440
25,544857.0,323,1528
26,666329.0,330,1658
27,809944.0,337,1746
28,988086.0,346,1867
29,1207448.0,352,1925
30,1474926.0,363,2038
31,1799102.0,373,2096
32,2200280.0,378,2196
33,2688780.0,388,2295
34,3281605.0,400,2409
35,4010361.0,413,2489
36,4899668.0,425,2569
