,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5008.0,3,2
2,5300.0,16,16
3,5284.0,30,23
4,5360.0,43,35
5,5564.0,56,39
6,5836.0,70,45
7,5986.0,77,43
8,6247.0,84,41
9,6452.0,88,62
10,6474.0,94,56
11,6612.0,100,61
12,6818.0,104,68
13,7118.0,106,84
14,7441.0,113,88
15,7658.0,115,96
16,7834.0,118,90
17,8115.0,124,106
18,8167.0,127,90
19,8360.0,134,105
20,8537.0,144,108
21,8730.0,144,107
22,8762.0,148,103
23,8805.0,149,105
24,9102.0,149,130
25,9415.0,152,134
26,9654.0,148,136
27,10116.0,153,152
28,10193.0,154,128
29,10438.0,161,147
30,10610.0,160,144
31,10848.0,159,140
32,11020.0,163,145
33,11370.0,165,165
34,11452.0,163,142
35,11641.0,164,156
36,11818.0,165,150
