,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,38,245
1,0,366,212,27,188
2,1,212,582,1,7
3,1,212,405,1,7
4,1,212,414,1,6
5,1,366,396,23,201
6,1,366,212,25,182
7,1,396,38,1,6
8,1,396,563,2,15
9,1,396,619,1,8
10,1,396,158,1,7
11,1,396,255,1,7
12,1,396,276,3,25
13,2,212,51,1,7
14,2,212,619,1,7
15,2,212,395,1,5
16,2,366,396,21,138
17,2,366,212,9,93
18,2,396,516,1,6
19,2,396,519,1,9
20,2,396,145,1,6
21,2,396,158,1,8
22,2,396,255,3,21
23,2,563,54,1,8
24,3,212,214,1,7
25,3,212,255,1,6
26,3,212,302,1,5
27,3,212,453,1,7
28,3,276,13,1,8
29,3,276,164,1,6
30,3,366,396,18,150
31,3,366,212,13,91
32,3,395,212,1,7
33,3,396,519,1,5
34,3,396,103,1,6
35,3,396,627,1,7
36,3,396,255,1,6
37,3,396,276,2,15
38,4,212,619,1,8
39,4,212,225,1,6
40,4,212,238,1,6
41,4,212,388,1,5
42,4,366,396,16,120
43,4,366,212,11,100
44,4,396,531,1,8
45,4,396,627,1,7
46,4,396,238,2,14
47,4,396,255,1,8
48,4,396,276,1,5
49,4,396,302,1,6
50,4,396,374,1,7
51,4,396,453,1,6
52,4,627,70,1,8
53,5,158,278,1,6
54,5,212,63,1,7
55,5,212,124,1,7
56,5,212,214,1,8
57,5,212,345,1,7
58,5,214,13,1,7
59,5,255,54,1,6
60,5,276,68,1,9
61,5,276,382,1,8
62,5,366,396,10,61
63,5,366,212,5,46
64,5,396,519,1,8
65,5,396,544,1,10
66,5,396,145,1,6
67,5,396,255,1,5
68,5,396,276,3,23
69,5,396,302,1,8
70,5,396,374,1,7
71,5,619,254,1,8
72,6,212,51,1,6
73,6,212,178,1,6
74,6,212,255,1,8
75,6,212,495,1,7
76,6,366,396,6,54
77,6,366,212,6,41
78,6,382,169,1,9
79,6,396,544,1,6
80,6,396,255,2,12
81,6,396,276,1,7
82,6,396,302,1,6
83,7,51,70,1,5
84,7,70,255,1,7
85,7,212,145,1,7
86,7,212,160,1,5
87,7,254,534,1,7
88,7,255,278,1,5
89,7,302,212,1,8
90,7,366,396,4,21
91,7,366,212,4,24
92,7,396,516,1,5
93,7,396,158,1,6
94,7,396,276,1,5
95,7,396,414,1,6
96,8,51,623,1,8
97,8,212,627,2,16
98,8,212,255,1,7
99,8,212,302,1,8
100,8,276,396,1,6
101,8,366,396,3,21
102,8,366,212,3,22
103,8,396,598,1,10
104,8,414,396,1,8
105,9,51,623,1,9
106,9,63,54,1,7
107,9,169,54,1,6
108,9,212,145,1,8
109,9,212,158,1,7
110,9,212,255,1,7
111,9,212,323,1,8
112,9,255,623,1,6
113,9,276,286,1,6
114,9,366,396,4,37
115,9,366,212,2,13
116,9,382,255,1,10
117,9,396,178,1,8
118,9,396,255,1,8
119,9,623,528,1,7
120,10,212,512,1,7
121,10,212,16,1,7
122,10,212,585,1,7
123,10,255,396,1,5
124,10,255,501,1,7
125,10,302,626,1,7
126,10,366,396,1,8
127,10,366,212,3,20
128,10,396,276,1,7
129,10,396,495,1,8
130,10,534,623,1,8
131,10,619,70,1,7
132,10,623,73,1,7
133,11,212,63,1,6
134,11,255,560,1,7
135,11,366,396,3,23
136,11,366,212,1,7
137,11,396,111,1,6
138,11,396,255,2,12
139,11,534,254,1,8
140,12,212,25,1,7
141,12,212,238,1,7
142,12,212,255,1,7
143,12,212,273,1,8
144,12,212,447,1,9
145,12,255,278,1,9
146,12,255,396,1,8
147,12,255,88,1,10
148,12,276,54,1,7
149,12,366,396,2,11
150,12,366,212,1,7
151,12,396,519,1,6
152,12,495,559,1,6
153,13,238,212,1,7
154,13,501,40,1,7
155,14,178,396,1,6
156,14,212,8,1,9
157,14,212,214,1,9
158,14,255,278,1,7
159,14,255,595,1,6
160,14,366,212,2,17
161,14,519,384,1,6
162,14,623,353,1,8
163,15,25,212,1,7
164,15,212,12,1,7
165,15,366,212,1,6
166,15,623,374,1,6
167,16,396,627,1,6
168,16,559,473,1,7
169,17,212,76,1,6
170,17,396,276,1,7
171,17,595,255,1,7
172,18,12,212,1,8
173,18,88,238,1,10
174,18,255,555,1,7
175,19,374,70,1,7
176,20,238,13,1,7
177,23,255,212,1,7
