,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3998.0,3,2
2,3977.0,18,17
3,3692.0,24,11
4,3561.0,30,16
5,3386.0,36,17
6,3156.0,41,16
7,3026.0,51,22
8,2969.0,57,31
9,2849.0,61,30
10,2749.0,60,29
11,2591.0,61,30
12,2418.0,60,23
13,2382.0,68,36
14,2315.0,70,35
15,2280.0,75,35
16,2191.0,79,35
17,2032.0,78,26
18,1922.0,80,27
19,1886.0,82,37
20,1710.0,81,18
21,1597.0,79,23
22,1557.0,79,30
23,1415.0,79,17
24,1301.0,78,18
25,1206.0,73,19
26,1125.0,67,19
27,992.0,65,8
28,944.0,63,17
29,918.0,63,21
30,832.0,60,11
31,739.0,59,10
32,681.0,60,10
33,621.0,59,9
34,543.0,60,7
35,490.0,52,8
36,499.0,48,13
