,num_infected,cities_infected,num_interactions
0,4000,1,0
1,3773,3,2
2,3601,8,7
3,3352,18,12
4,3252,23,11
5,3228,37,23
6,3092,50,25
7,2924,53,16
8,2750,59,16
9,2478,58,13
10,2368,63,23
11,2298,71,31
12,2174,69,26
13,2010,70,21
14,1928,71,26
15,1853,75,26
16,1696,73,19
17,1602,71,20
18,1522,73,23
19,1539,72,31
20,1461,76,26
21,1380,76,23
22,1349,79,28
23,1248,80,19
24,1112,76,13
25,1075,80,20
26,942,72,10
27,875,67,15
28,799,67,13
29,722,63,10
30,656,56,10
31,585,54,8
32,540,45,10
33,515,46,10
34,466,44,8
35,421,38,6
36,354,36,2
