,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3243.0,3,2
2,3596.0,11,11
3,4115.0,22,19
4,4457.0,30,22
5,4811.0,47,35
6,5408.0,61,47
7,5987.0,75,53
8,6520.0,82,66
9,7041.0,97,61
10,7731.0,105,72
11,8344.0,116,87
12,9095.0,124,100
13,9999.0,123,104
14,10977.0,135,119
15,11846.0,140,124
16,12647.0,143,132
17,13953.0,150,163
18,15271.0,151,162
19,16503.0,153,181
20,17884.0,161,197
21,19656.0,173,232
22,21420.0,176,240
23,23423.0,178,266
24,25329.0,178,259
25,27645.0,188,300
26,30254.0,189,339
27,32946.0,195,341
28,35865.0,202,370
29,39148.0,209,398
30,42580.0,215,430
31,46610.0,219,484
32,50860.0,227,529
33,55533.0,231,541
34,60602.0,235,569
35,66309.0,240,593
36,72423.0,249,650
