,num_infected,cities_infected,num_interactions
0,3000,1,0
1,3061,3,2
2,3215,10,10
3,3367,19,17
4,3575,30,23
5,3653,39,24
6,3802,54,37
7,3926,63,42
8,4079,77,49
9,4290,83,50
10,4248,86,34
11,4336,95,57
12,4464,98,51
13,4594,102,60
14,4754,104,70
15,4707,103,48
16,4690,106,51
17,4946,114,79
18,5054,120,73
19,5148,122,63
20,5190,128,65
21,5334,131,78
22,5421,135,77
23,5389,136,67
24,5450,135,74
25,5481,136,71
26,5454,136,70
27,5555,134,85
28,5698,139,82
29,5875,140,90
30,5956,141,84
31,6043,142,85
32,6178,143,96
33,6402,145,111
34,6504,142,102
35,6656,148,103
36,6929,145,113
