,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3108.0,3,2
2,3121.0,13,13
3,3269.0,20,12
4,3284.0,28,17
5,3418.0,36,21
6,3539.0,43,26
7,3612.0,50,29
8,3722.0,59,33
9,3843.0,64,35
10,3966.0,70,46
11,3947.0,81,34
12,4017.0,87,43
13,4282.0,94,55
14,4410.0,100,53
15,4476.0,105,49
16,4381.0,109,42
17,4457.0,111,55
18,4488.0,111,53
19,4697.0,115,68
20,4717.0,117,61
21,4810.0,118,64
22,4933.0,122,76
23,4920.0,118,64
24,5018.0,125,75
25,5085.0,126,75
26,5234.0,135,82
27,5252.0,137,74
28,5161.0,138,57
29,5194.0,137,72
30,5258.0,137,79
31,5452.0,140,89
32,5554.0,145,86
33,5649.0,139,83
34,5843.0,140,96
35,5957.0,142,89
36,6012.0,143,78
