,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5503.0,3,2
2,6057.0,15,14
3,6773.0,27,22
4,7513.0,39,29
5,8187.0,52,43
6,8985.0,67,59
7,9801.0,81,71
8,10764.0,91,92
9,11702.0,101,102
10,12812.0,110,95
11,14022.0,124,121
12,15242.0,136,130
13,16596.0,143,148
14,17831.0,145,152
15,19286.0,147,175
16,20980.0,159,197
17,23014.0,164,220
18,24842.0,170,247
19,27240.0,178,294
20,29662.0,189,294
21,32567.0,193,324
22,35225.0,197,324
23,38553.0,199,379
24,42558.0,205,394
25,46151.0,216,451
26,49707.0,220,429
27,54324.0,225,464
28,60108.0,232,570
29,65188.0,235,571
30,71038.0,238,630
31,77082.0,245,630
32,84519.0,255,721
33,92034.0,258,729
34,100173.0,259,787
35,109255.0,269,855
36,119237.0,271,886
