,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,5,33
1,0,366,212,9,79
2,1,212,255,1,6
3,1,366,396,6,38
4,1,366,212,6,42
5,1,396,24,1,8
6,1,396,558,1,4
7,2,255,384,1,8
8,2,366,396,4,23
9,2,396,516,1,8
10,2,396,238,1,8
11,3,212,160,1,5
12,3,212,353,1,7
13,3,366,396,6,39
14,3,366,212,1,8
15,3,396,627,1,7
16,4,366,212,4,30
17,4,396,238,1,7
18,5,366,396,3,20
19,5,366,212,1,8
20,5,396,238,1,7
21,5,627,278,1,6
22,6,212,627,1,7
23,6,212,388,1,6
24,6,366,396,2,14
25,6,366,212,1,8
26,7,212,302,1,8
27,7,212,453,1,6
28,7,238,70,1,8
29,7,366,396,1,8
30,7,396,544,1,7
31,8,366,396,2,11
32,8,366,212,1,7
33,8,396,238,1,8
34,9,388,212,1,8
35,9,396,627,1,5
36,9,453,623,1,8
37,10,212,545,1,7
38,10,212,388,1,7
39,10,366,396,2,13
40,10,396,563,1,7
41,11,238,13,1,9
42,11,563,396,1,7
43,11,627,286,1,8
44,13,238,560,1,8
45,13,286,370,1,5
46,13,396,558,1,6
47,13,563,54,1,6
48,14,212,255,1,8
49,14,396,178,1,7
50,14,558,70,1,5
51,17,54,152,1,6
52,17,396,585,1,6
53,20,152,326,1,7
