,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,1705.0,3,2
2,1522.0,7,6
3,1258.0,9,5
4,1051.0,11,6
5,898.0,16,8
6,735.0,21,9
7,615.0,22,5
8,490.0,22,4
9,406.0,23,7
10,315.0,21,3
11,260.0,17,5
12,201.0,16,2
13,157.0,15,2
14,123.0,15,2
15,98.0,13,2
16,75.0,12,1
17,64.0,12,2
18,57.0,12,2
19,37.0,9,0
20,24.0,7,0
21,23.0,8,1
22,14.0,6,0
23,16.0,5,1
24,9.0,3,0
25,5.0,2,0
26,3.0,1,0
27,2.0,1,0
28,1.0,1,0
29,0.0,0,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
