,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4796.0,3,2
2,5925.0,17,16
3,7075.0,31,28
4,8570.0,51,35
5,10337.0,62,43
6,12762.0,75,66
7,15336.0,91,94
8,18344.0,99,91
9,22319.0,113,141
10,26801.0,123,177
11,32747.0,136,207
12,40289.0,149,269
13,48931.0,156,308
14,59248.0,162,378
15,72844.0,176,484
16,88384.0,191,534
17,107527.0,206,621
18,132367.0,219,743
19,161582.0,236,828
20,197984.0,250,955
21,241955.0,263,1071
22,295532.0,281,1155
23,360537.0,295,1292
24,438920.0,307,1402
25,535420.0,313,1513
26,654430.0,324,1626
27,798282.0,335,1760
28,972742.0,351,1841
29,1182082.0,357,1909
30,1441150.0,367,2028
31,1763542.0,374,2072
32,2157642.0,381,2199
33,2641810.0,393,2323
34,3233171.0,399,2365
35,3950489.0,408,2462
36,4838022.0,415,2536
