,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5768.0,4,3
2,7040.0,13,11
3,8455.0,27,23
4,10239.0,43,41
5,12387.0,64,64
6,14685.0,78,62
7,18177.0,96,105
8,22221.0,116,128
9,27164.0,125,171
10,32867.0,139,179
11,40080.0,146,234
12,49107.0,157,305
13,59584.0,165,347
14,72772.0,177,419
15,87951.0,188,500
16,107305.0,199,601
17,129884.0,222,674
18,157795.0,240,798
19,192362.0,255,907
20,235204.0,263,1022
21,286745.0,278,1117
22,349578.0,292,1240
23,424795.0,302,1349
24,517429.0,314,1455
25,630507.0,322,1597
26,767258.0,331,1689
27,938617.0,339,1820
28,1146572.0,351,1899
29,1399605.0,361,1960
30,1710054.0,367,2081
31,2082940.0,376,2171
32,2541205.0,381,2274
33,3111038.0,388,2316
34,3794063.0,398,2426
35,4639977.0,412,2544
36,5675856.0,422,2573
