,num_infected,cities_infected,num_interactions
0,4000,1,0
1,4020,3,2
2,4094,13,13
3,3940,32,29
4,3873,47,28
5,3819,55,31
6,3673,64,36
7,3628,69,26
8,3568,81,46
9,3332,80,34
10,3266,84,44
11,3188,87,51
12,3053,90,34
13,2962,89,38
14,2805,91,37
15,2641,91,33
16,2604,95,47
17,2526,89,43
18,2431,91,39
19,2316,94,40
20,2173,96,30
21,2010,93,27
22,2027,94,41
23,1917,91,32
24,1771,90,26
25,1599,86,19
26,1459,82,18
27,1351,80,20
28,1278,80,23
29,1247,77,25
30,1209,79,24
31,1124,77,20
32,1046,76,18
33,951,74,12
34,855,71,10
35,779,67,11
36,718,64,12
