,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,30,176
1,0,366,212,16,104
2,1,366,396,20,135
3,1,366,212,16,90
4,1,396,519,1,6
5,1,396,627,2,9
6,1,396,160,1,7
7,1,396,178,1,5
8,1,396,273,1,6
9,1,396,276,1,4
10,2,273,396,1,4
11,2,366,396,9,54
12,2,366,212,10,62
13,2,396,558,1,4
14,2,396,563,1,7
15,2,396,627,1,5
16,2,396,158,1,6
17,2,396,214,1,5
18,2,396,238,1,5
19,3,212,238,1,4
20,3,212,255,1,5
21,3,212,276,1,6
22,3,276,212,1,5
23,3,366,396,4,24
24,3,366,212,5,36
25,3,396,38,1,5
26,3,396,563,1,4
27,3,396,627,1,6
28,3,396,255,1,5
29,3,563,396,1,4
30,4,212,519,1,6
31,4,212,484,1,5
32,4,273,623,1,3
33,4,366,396,3,19
34,4,366,212,2,9
35,4,396,214,1,5
36,4,396,255,1,8
37,5,212,16,1,6
38,5,212,582,1,6
39,5,212,447,1,5
40,5,366,396,5,19
41,5,366,212,2,10
42,5,396,519,1,5
43,5,396,308,1,5
44,6,212,545,1,6
45,6,212,255,1,6
46,6,366,396,2,11
47,7,212,25,1,5
48,8,212,545,1,6
49,8,366,396,1,4
50,9,212,73,1,5
51,9,366,212,3,19
