,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,384,1,1.0
1,0,366,396,17,146.0
2,0,366,212,15,139.0
3,1,366,396,6,48.0
4,1,366,212,9,78.0
5,1,396,276,1,8.0
6,2,212,51,1,9.0
7,2,212,255,1,7.0
8,2,212,563,1,8.0
9,2,212,349,1,8.0
10,2,212,414,1,8.0
11,2,366,396,13,91.0
12,2,366,212,8,67.0
13,2,396,93,1,9.0
14,2,396,276,1,6.0
15,2,396,385,1,5.0
16,3,212,606,1,9.0
17,3,212,203,1,8.0
18,3,212,394,1,7.0
19,3,366,396,12,103.0
20,3,366,212,16,126.0
21,3,366,501,1,2.0
22,3,396,512,1,9.0
23,3,396,145,1,9.0
24,3,396,214,1,8.0
25,3,396,255,1,9.0
26,3,396,276,1,7.0
27,3,396,495,1,9.0
28,4,212,14,1,8.0
29,4,212,614,1,6.0
30,4,212,622,1,8.0
31,4,212,117,1,7.0
32,4,212,255,1,9.0
33,4,212,353,1,9.0
34,4,212,414,1,8.0
35,4,276,396,1,9.0
36,4,366,396,7,52.0
37,4,366,212,4,39.0
38,4,396,558,1,8.0
39,4,396,238,1,8.0
40,4,396,255,1,10.0
41,4,396,414,1,8.0
42,4,414,212,2,14.0
43,5,212,558,1,6.0
44,5,212,178,1,10.0
45,5,212,255,1,8.0
46,5,212,279,1,8.0
47,5,212,361,1,8.0
48,5,366,396,6,45.0
49,5,366,212,6,55.0
50,5,396,531,1,8.0
51,5,396,24,1,8.0
52,5,396,627,1,8.0
53,5,396,255,1,8.0
54,5,396,495,1,6.0
55,5,495,560,1,7.0
56,5,622,13,1,6.0
57,6,212,544,1,9.0
58,6,212,545,1,7.0
59,6,212,405,1,9.0
60,6,212,455,1,8.0
61,6,212,495,1,5.0
62,6,212,505,1,7.0
63,6,255,384,1,9.0
64,6,366,396,10,85.0
65,6,366,212,2,16.0
66,6,396,598,1,10.0
67,6,396,627,1,8.0
68,6,396,145,1,10.0
69,6,396,214,2,15.0
70,6,396,255,1,8.0
71,6,396,276,1,9.0
72,6,627,13,1,10.0
