,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5628.0,3,2
2,6238.0,18,17
3,6850.0,31,28
4,7414.0,48,35
5,8022.0,59,37
6,8713.0,73,48
7,9432.0,87,75
8,10523.0,98,86
9,11488.0,104,96
10,12567.0,114,115
11,13805.0,125,123
12,14948.0,138,140
13,16192.0,143,149
14,17603.0,148,171
15,19389.0,152,191
16,20867.0,161,207
17,22678.0,168,222
18,24384.0,173,224
19,26165.0,175,254
20,28577.0,175,286
21,31230.0,182,342
22,34155.0,187,332
23,37286.0,196,387
24,40501.0,201,380
25,43767.0,210,393
26,47812.0,219,483
27,52351.0,223,486
28,57489.0,225,544
29,62749.0,228,555
30,68741.0,236,632
31,75075.0,241,644
32,81714.0,249,689
33,89411.0,254,759
34,97280.0,262,760
35,105906.0,271,808
36,115872.0,274,863
