,num_infected,cities_infected,num_interactions
0,5000,1,0
1,5226,3,2
2,5481,17,17
3,5660,34,28
4,5838,39,24
5,5972,54,39
6,5960,63,34
7,6076,73,46
8,6230,80,56
9,6360,87,60
10,6628,92,68
11,6927,98,80
12,6965,103,67
13,7143,108,75
14,7263,117,85
15,7464,122,93
16,7719,131,92
17,7750,130,82
18,8037,138,112
19,8231,140,98
20,8418,143,103
21,8786,149,132
22,8887,151,105
23,9062,150,123
24,9331,153,140
25,9612,152,132
26,9998,150,149
27,10115,160,145
28,10256,160,131
29,10457,163,136
30,10728,163,144
31,11001,167,146
32,11206,171,144
33,11440,173,149
34,11703,171,155
35,12077,177,172
36,12384,179,178
