,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5259.0,3,2
2,5423.0,14,15
3,5630.0,25,17
4,5768.0,40,33
5,5868.0,54,35
6,6116.0,65,49
7,6142.0,70,48
8,6311.0,82,50
9,6447.0,88,57
10,6528.0,94,57
11,6799.0,105,70
12,6928.0,107,74
13,6985.0,109,73
14,7089.0,114,70
15,7389.0,119,89
16,7402.0,125,81
17,7539.0,132,87
18,7616.0,130,87
19,7679.0,133,89
20,7831.0,141,90
21,7928.0,145,91
22,8119.0,149,102
23,8238.0,150,102
24,8310.0,153,102
25,8492.0,152,117
26,8627.0,154,113
27,8841.0,156,124
28,9081.0,157,127
29,9291.0,156,132
30,9517.0,156,127
31,9794.0,155,145
32,10218.0,159,153
33,10401.0,162,137
34,10566.0,161,138
35,10723.0,163,142
36,11105.0,167,162
