,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2038.0,4,3
2,2135.0,8,7
3,2213.0,14,10
4,2251.0,22,14
5,2374.0,30,16
6,2410.0,38,16
7,2402.0,48,21
8,2444.0,52,21
9,2508.0,61,26
10,2582.0,68,28
11,2633.0,75,30
12,2777.0,81,37
13,2770.0,82,30
14,2846.0,85,37
15,2976.0,86,46
16,3020.0,90,34
17,3119.0,94,49
18,3163.0,98,43
19,3244.0,102,45
20,3274.0,107,46
21,3455.0,112,60
22,3484.0,116,46
23,3595.0,113,59
24,3726.0,115,61
25,3913.0,121,71
26,4005.0,119,62
27,3981.0,121,52
28,4064.0,124,62
29,4118.0,123,56
30,4327.0,126,77
31,4478.0,123,71
32,4619.0,127,75
33,4635.0,125,63
34,4775.0,130,80
35,4853.0,133,71
36,4909.0,135,66
