,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3248.0,3,2
2,3555.0,10,9
3,3841.0,23,18
4,4108.0,32,19
5,4413.0,45,30
6,4929.0,57,41
7,5329.0,68,36
8,5868.0,76,55
9,6392.0,87,64
10,6901.0,94,60
11,7407.0,101,68
12,8041.0,107,73
13,8715.0,110,87
14,9332.0,117,101
15,10305.0,121,117
16,11298.0,131,130
17,12080.0,140,114
18,13234.0,142,153
19,14332.0,151,167
20,15856.0,159,197
21,17008.0,166,178
22,18662.0,180,220
23,20422.0,186,233
24,22077.0,189,233
25,23997.0,194,271
26,25839.0,196,273
27,28193.0,199,313
28,30824.0,199,326
29,33665.0,209,356
30,37084.0,214,419
31,40783.0,218,445
32,44718.0,223,462
33,49027.0,233,511
34,53589.0,238,534
35,58385.0,244,561
36,63902.0,248,619
