,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,4728.0,3,2
2,4705.0,16,15
3,4606.0,28,20
4,4503.0,40,25
5,4272.0,51,31
6,4138.0,62,31
7,4106.0,73,45
8,3879.0,77,33
9,3687.0,83,32
10,3500.0,82,37
11,3463.0,82,43
12,3409.0,84,40
13,3250.0,89,39
14,3071.0,85,42
15,2984.0,84,45
16,2821.0,87,38
17,2742.0,88,45
18,2572.0,91,34
19,2560.0,89,43
20,2440.0,89,38
21,2285.0,87,27
22,2184.0,89,34
23,2101.0,85,36
24,2017.0,84,33
25,1927.0,86,35
26,1855.0,91,32
27,1719.0,94,25
28,1520.0,94,14
29,1422.0,94,23
30,1335.0,89,22
31,1250.0,84,20
32,1151.0,73,17
33,1112.0,71,22
34,1085.0,72,24
35,946.0,69,8
36,873.0,69,14
