,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,6040.0,3,2
2,7486.0,18,18
3,8936.0,37,33
4,11037.0,51,37
5,13530.0,67,57
6,16320.0,83,75
7,19833.0,95,112
8,23524.0,103,119
9,28068.0,119,150
10,33869.0,131,207
11,41138.0,141,251
12,49767.0,153,283
13,60011.0,170,341
14,72239.0,187,403
15,87887.0,198,497
16,107174.0,210,587
17,130713.0,220,678
18,159035.0,230,776
19,193948.0,250,903
20,237204.0,263,1026
21,288021.0,270,1114
22,351103.0,289,1241
23,428743.0,296,1342
24,525321.0,312,1497
25,640562.0,325,1563
26,783238.0,340,1712
27,958549.0,352,1795
28,1171878.0,360,1898
29,1431533.0,366,1994
30,1745916.0,374,2076
31,2132501.0,383,2202
32,2605300.0,389,2263
33,3181457.0,395,2380
34,3888001.0,398,2430
35,4752631.0,404,2504
36,5795014.0,415,2614
