,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3495.0,3,2
2,2951.0,12,11
3,2506.0,18,8
4,2123.0,22,12
5,1910.0,32,18
6,1598.0,39,20
7,1338.0,43,14
8,1101.0,48,14
9,919.0,49,14
10,781.0,47,17
11,640.0,43,11
12,576.0,43,16
13,484.0,40,10
14,383.0,38,5
15,348.0,40,11
16,296.0,34,7
17,231.0,26,4
18,181.0,22,1
19,151.0,20,4
20,109.0,16,1
21,93.0,15,3
22,76.0,13,2
23,57.0,12,1
24,38.0,9,0
25,25.0,8,0
26,15.0,5,0
27,8.0,2,0
28,5.0,2,0
29,3.0,1,0
30,2.0,1,0
31,1.0,1,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
