,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3894.0,3,2
2,3754.0,14,14
3,3480.0,22,12
4,3333.0,28,16
5,3148.0,39,17
6,3137.0,49,28
7,2909.0,54,15
8,2781.0,61,25
9,2705.0,65,28
10,2538.0,71,25
11,2365.0,73,23
12,2261.0,75,30
13,2100.0,71,21
14,2072.0,70,34
15,1915.0,69,20
16,1817.0,69,22
17,1702.0,66,20
18,1745.0,72,38
19,1703.0,71,31
20,1680.0,73,33
21,1672.0,75,34
22,1533.0,75,19
23,1456.0,78,24
24,1370.0,76,24
25,1328.0,73,26
26,1252.0,73,22
27,1142.0,73,15
28,1037.0,72,14
29,924.0,67,11
30,905.0,70,23
31,793.0,63,8
32,768.0,61,18
33,693.0,58,10
34,649.0,52,13
35,572.0,51,6
36,515.0,48,7
