,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2745.0,3,2
2,2473.0,10,9
3,2201.0,14,9
4,1993.0,20,12
5,1830.0,25,13
6,1719.0,34,19
7,1609.0,46,21
8,1565.0,53,21
9,1358.0,51,11
10,1232.0,54,19
11,1105.0,57,16
12,974.0,57,14
13,861.0,53,12
14,749.0,45,12
15,692.0,46,15
16,609.0,43,11
17,562.0,44,12
18,473.0,44,7
19,402.0,39,6
20,339.0,38,4
21,299.0,33,6
22,257.0,32,4
23,208.0,24,3
24,163.0,22,1
25,126.0,22,1
26,124.0,23,5
27,104.0,20,3
28,72.0,15,0
29,65.0,14,2
30,51.0,12,1
31,42.0,12,1
32,33.0,8,1
33,21.0,5,0
34,15.0,4,0
35,10.0,3,0
36,7.0,3,0
