,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1259.0,3,2
2,1509.0,8,7
3,1935.0,16,15
4,2522.0,27,18
5,3017.0,35,18
6,3701.0,52,33
7,4815.0,68,48
8,5902.0,78,46
9,7073.0,85,56
10,8445.0,92,66
11,9884.0,100,74
12,11745.0,110,97
13,14593.0,116,139
14,17841.0,125,166
15,21352.0,131,174
16,26329.0,140,228
17,32097.0,154,277
18,38666.0,165,317
19,47019.0,174,374
20,56718.0,186,461
21,69599.0,201,565
22,84198.0,214,599
23,103134.0,232,718
24,126212.0,246,810
25,155197.0,257,920
26,189679.0,268,1003
27,229991.0,278,1115
28,280094.0,288,1216
29,340507.0,294,1328
30,415174.0,302,1438
31,507727.0,312,1557
32,618987.0,323,1677
33,756669.0,336,1740
34,922397.0,344,1877
35,1127026.0,352,1930
36,1380022.0,366,2046
