,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2832.0,3,2
2,2566.0,8,7
3,2316.0,10,7
4,2109.0,20,14
5,1888.0,26,12
6,1790.0,40,24
7,1644.0,46,18
8,1510.0,50,21
9,1310.0,52,15
10,1125.0,47,11
11,980.0,47,13
12,846.0,46,10
13,773.0,45,14
14,696.0,44,7
15,643.0,40,14
16,559.0,40,9
17,474.0,37,7
18,428.0,35,9
19,378.0,35,7
20,310.0,35,3
21,252.0,31,3
22,229.0,26,7
23,211.0,22,6
24,219.0,22,7
25,177.0,23,2
26,164.0,22,5
27,131.0,21,1
28,105.0,20,1
29,88.0,19,2
30,69.0,15,1
31,71.0,15,3
32,57.0,12,1
33,57.0,12,2
34,40.0,9,0
35,34.0,8,1
36,24.0,7,0
