,num_infected,cities_infected,num_interactions
0,3000,1,0
1,2838,3,2
2,2736,8,8
3,2776,13,11
4,2652,23,17
5,2541,30,12
6,2493,42,26
7,2401,52,24
8,2293,62,26
9,2203,69,29
10,2127,71,28
11,2030,73,28
12,1940,70,27
13,1840,75,25
14,1723,74,24
15,1644,72,22
16,1626,70,27
17,1477,69,16
18,1396,73,21
19,1361,71,26
20,1261,70,17
21,1167,70,18
22,1034,64,10
23,934,62,10
24,832,60,9
25,727,59,7
26,712,55,16
27,665,52,11
28,624,53,11
29,591,56,11
30,539,52,9
31,479,53,7
32,427,53,6
33,372,50,5
34,310,40,3
35,264,40,3
36,216,37,2
