,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3104.0,3,2
2,3293.0,18,17
3,3256.0,25,12
4,3302.0,35,19
5,3397.0,39,19
6,3368.0,46,23
7,3596.0,51,26
8,3897.0,59,48
9,3904.0,67,30
10,4035.0,73,33
11,3988.0,77,31
12,4116.0,85,48
13,4132.0,88,38
14,4220.0,94,46
15,4343.0,93,58
16,4345.0,94,48
17,4372.0,93,52
18,4470.0,96,60
19,4481.0,99,54
20,4691.0,103,70
21,4656.0,104,51
22,4749.0,107,64
23,4871.0,112,72
24,4930.0,117,67
25,4981.0,120,65
26,4952.0,122,61
27,4929.0,119,59
28,5079.0,121,79
29,5290.0,125,91
30,5453.0,123,81
31,5555.0,125,79
32,5588.0,130,76
33,5592.0,131,76
34,5662.0,128,79
35,5867.0,125,89
36,5915.0,130,78
