,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,1922.0,3,2
2,1851.0,6,5
3,1789.0,12,8
4,1732.0,18,11
5,1656.0,22,9
6,1500.0,27,7
7,1417.0,32,14
8,1356.0,37,14
9,1264.0,38,10
10,1233.0,42,15
11,1199.0,44,17
12,1115.0,44,14
13,1082.0,46,17
14,1055.0,46,18
15,971.0,48,12
16,893.0,49,11
17,832.0,52,13
18,776.0,48,11
19,765.0,46,12
20,704.0,46,10
21,636.0,50,7
22,604.0,45,12
23,562.0,42,9
24,556.0,39,11
25,544.0,41,13
26,537.0,38,12
27,512.0,39,11
28,444.0,37,4
29,396.0,34,5
30,366.0,33,6
31,311.0,31,2
32,292.0,29,5
33,261.0,31,4
34,239.0,29,4
35,265.0,31,10
36,225.0,33,2
