,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,2962.0,3,2
2,2910.0,13,12
3,2838.0,23,16
4,2719.0,28,15
5,2547.0,33,12
6,2468.0,45,25
7,2353.0,52,23
8,2269.0,56,16
9,2141.0,68,27
10,2053.0,74,28
11,1899.0,76,20
12,1798.0,76,23
13,1671.0,77,23
14,1576.0,76,25
15,1498.0,70,21
16,1404.0,68,16
17,1257.0,63,11
18,1264.0,61,27
19,1245.0,62,25
20,1128.0,62,13
21,1020.0,60,9
22,975.0,59,19
23,924.0,57,15
24,874.0,59,14
25,858.0,59,19
26,806.0,57,15
27,730.0,48,10
28,690.0,48,12
29,680.0,52,13
30,598.0,50,6
31,593.0,53,15
32,572.0,50,12
33,491.0,49,4
34,425.0,48,4
35,422.0,48,12
36,380.0,47,6
