,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5341.0,4,3
2,5546.0,16,15
3,5767.0,26,20
4,5938.0,42,28
5,6026.0,52,38
6,6236.0,68,47
7,6407.0,74,49
8,6389.0,81,42
9,6568.0,90,55
10,6585.0,93,60
11,6707.0,100,63
12,7097.0,104,82
13,7205.0,105,67
14,7364.0,109,81
15,7519.0,116,90
16,7650.0,120,95
17,7877.0,121,98
18,7987.0,126,91
19,8202.0,130,104
20,8457.0,132,113
21,8720.0,138,118
22,8961.0,143,126
23,9271.0,151,127
24,9478.0,153,129
25,9635.0,155,119
26,9738.0,156,124
27,9886.0,159,124
28,10046.0,161,129
29,10282.0,160,137
30,10511.0,158,142
31,10613.0,155,133
32,10815.0,156,150
33,11102.0,160,153
34,11451.0,160,164
35,11699.0,166,156
36,11960.0,166,153
