,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,4824.0,3,2
2,5954.0,14,13
3,7117.0,27,22
4,8640.0,48,34
5,10561.0,67,55
6,12522.0,80,58
7,15074.0,90,73
8,18481.0,100,123
9,22361.0,113,151
10,27412.0,121,171
11,33641.0,136,237
12,41265.0,148,280
13,50808.0,164,356
14,61638.0,175,382
15,74772.0,187,469
16,90918.0,201,538
17,111120.0,213,643
18,135720.0,230,745
19,165687.0,248,852
20,201959.0,263,935
21,245668.0,281,1060
22,300265.0,293,1156
23,366360.0,306,1284
24,446682.0,313,1400
25,545665.0,326,1497
26,664715.0,340,1624
27,808974.0,345,1728
28,986383.0,352,1848
29,1206208.0,362,1926
30,1474394.0,371,2008
31,1797079.0,378,2100
32,2195457.0,388,2215
33,2678790.0,393,2271
34,3271575.0,398,2397
35,3998099.0,407,2474
36,4879935.0,413,2537
