,num_infected,cities_infected,num_interactions
0,1000.0,1,0
1,1200.0,3,2
2,1522.0,6,5
3,1824.0,12,11
4,2144.0,18,11
5,2534.0,22,13
6,3066.0,32,19
7,3569.0,38,16
8,4267.0,49,36
9,5199.0,58,42
10,6150.0,62,45
11,7556.0,72,58
12,9162.0,91,86
13,10999.0,98,87
14,13275.0,107,113
15,16259.0,118,152
16,19760.0,130,179
17,23840.0,141,211
18,29129.0,151,255
19,35661.0,162,299
20,43969.0,173,377
21,53549.0,180,427
22,65249.0,196,513
23,78830.0,206,560
24,96169.0,219,641
25,116831.0,230,749
26,141363.0,244,825
27,172624.0,256,968
28,210275.0,269,1063
29,256193.0,278,1162
30,311981.0,288,1320
31,381156.0,298,1381
32,465495.0,307,1486
33,567933.0,318,1628
34,694914.0,326,1717
35,846758.0,344,1811
36,1033625.0,355,1888
