,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,5551.0,3,2
2,6087.0,16,16
3,6513.0,33,26
4,7248.0,45,33
5,7888.0,58,43
6,8772.0,79,67
7,9758.0,87,70
8,10743.0,96,86
9,11672.0,109,101
10,12546.0,116,105
11,13457.0,119,107
12,14354.0,126,126
13,15667.0,132,143
14,17240.0,143,171
15,18581.0,153,179
16,20117.0,158,192
17,22186.0,167,232
18,23919.0,178,227
19,26243.0,184,283
20,29003.0,188,308
21,31504.0,192,326
22,33932.0,195,343
23,36779.0,200,349
24,40096.0,202,415
25,43686.0,206,442
26,47766.0,217,459
27,52013.0,226,484
28,56851.0,233,538
29,62511.0,242,601
30,68015.0,246,610
31,74926.0,249,645
32,81911.0,256,676
33,89456.0,262,729
34,97299.0,267,765
35,105943.0,272,811
36,115508.0,274,853
