,num_infected,cities_infected,num_interactions
0,1000,1,0
1,1088,3,2
2,1170,4,3
3,1262,5,3
4,1442,11,9
5,1651,20,12
6,1781,26,12
7,1892,32,15
8,2050,38,18
9,2263,44,24
10,2526,54,35
11,2727,61,29
12,2913,64,32
13,3149,75,39
14,3373,79,38
15,3624,84,43
16,3818,89,41
17,4055,92,48
18,4287,101,49
19,4621,104,52
20,5025,106,60
21,5505,105,71
22,5893,119,74
23,6360,129,79
24,6997,133,97
25,7681,133,108
26,8476,134,121
27,9222,139,122
28,9956,149,126
29,10928,148,139
30,11981,156,160
31,13148,159,185
32,14074,159,171
33,15273,164,180
34,16688,169,216
35,17882,172,198
36,19652,177,256
