,num_infected,cities_infected,num_interactions
0,3000.0,1,0
1,3043.0,3,2
2,3246.0,11,10
3,3286.0,16,9
4,3285.0,25,18
5,3305.0,33,17
6,3423.0,42,24
7,3487.0,52,27
8,3538.0,61,31
9,3579.0,69,31
10,3536.0,72,26
11,3626.0,84,40
12,3761.0,87,54
13,3873.0,88,45
14,3896.0,91,51
15,3961.0,95,53
16,4003.0,97,51
17,4088.0,102,51
18,4162.0,107,56
19,4341.0,112,66
20,4413.0,114,60
21,4563.0,116,66
22,4640.0,116,65
23,4767.0,120,67
24,4833.0,122,67
25,4925.0,125,69
26,4937.0,128,58
27,5160.0,128,87
28,5258.0,128,79
29,5489.0,128,91
30,5688.0,131,88
31,5706.0,134,74
32,5667.0,131,72
33,5782.0,132,85
34,5993.0,139,97
35,5979.0,137,73
36,6203.0,140,99
