,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3493.0,3,2
2,2934.0,5,4
3,2449.0,9,6
4,2074.0,15,12
5,1719.0,23,14
6,1472.0,31,18
7,1209.0,36,12
8,1021.0,39,13
9,921.0,44,15
10,790.0,39,12
11,646.0,39,10
12,538.0,31,11
13,475.0,30,13
14,378.0,30,5
15,293.0,26,4
16,263.0,28,8
17,194.0,27,1
18,148.0,25,2
19,109.0,19,1
20,79.0,16,1
21,63.0,12,2
22,49.0,9,1
23,40.0,8,1
24,32.0,8,1
25,19.0,6,0
26,12.0,5,0
27,7.0,4,0
28,3.0,2,0
29,1.0,1,0
30,0.0,0,0
31,0.0,0,0
32,0.0,0,0
33,0.0,0,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
