,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,15,131.0
1,0,366,212,14,134.0
2,1,212,606,1,8.0
3,1,212,405,1,11.0
4,1,366,396,18,168.0
5,1,366,212,17,160.0
6,1,396,5,1,9.0
7,1,396,519,1,9.0
8,1,396,614,1,10.0
9,1,396,627,1,9.0
10,1,396,145,1,8.0
11,1,396,255,2,18.0
12,1,396,414,1,8.0
13,2,5,623,1,11.0
14,2,212,544,1,10.0
15,2,212,63,1,10.0
16,2,212,152,1,9.0
17,2,366,396,27,196.0
18,2,366,212,18,176.0
19,2,396,528,1,8.0
20,2,396,200,1,7.0
21,2,396,255,2,18.0
22,2,396,276,1,8.0
23,2,396,345,1,9.0
24,2,614,212,1,5.0
25,2,627,313,1,8.0
26,3,5,623,1,8.0
27,3,212,565,1,8.0
28,3,212,619,1,11.0
29,3,212,627,1,9.0
30,3,212,255,1,9.0
31,3,212,273,1,7.0
32,3,212,563,1,9.0
33,3,212,405,1,9.0
34,3,212,449,1,12.0
35,3,366,396,18,191.0
36,3,366,212,23,275.0
37,3,396,614,2,22.0
38,3,396,145,2,18.0
39,3,396,238,1,6.0
40,3,396,255,3,31.0
41,3,396,276,1,9.0
42,3,396,308,1,10.0
43,3,396,495,2,19.0
44,3,606,501,1,9.0
45,3,614,396,1,9.0
46,4,212,163,1,10.0
47,4,212,214,1,9.0
48,4,212,232,1,7.0
49,4,212,302,1,9.0
50,4,212,349,1,13.0
51,4,212,395,1,7.0
52,4,212,407,1,13.0
53,4,255,384,1,10.0
54,4,255,212,1,7.0
55,4,276,501,1,10.0
56,4,366,396,23,245.0
57,4,366,212,14,122.0
58,4,396,558,1,10.0
59,4,396,563,1,9.0
60,4,396,145,1,8.0
61,4,396,158,1,11.0
62,4,396,255,1,10.0
63,4,396,276,1,7.0
64,4,396,345,2,14.0
65,4,396,453,1,10.0
66,4,396,495,4,39.0
67,4,495,382,1,9.0
68,4,501,18,1,10.0
69,4,544,501,1,10.0
70,4,614,212,1,9.0
71,5,145,396,1,10.0
72,5,145,70,1,8.0
73,5,152,425,1,10.0
74,5,212,76,1,10.0
75,5,212,616,1,9.0
76,5,212,128,1,12.0
77,5,212,195,1,9.0
78,5,212,255,1,8.0
79,5,212,273,1,12.0
80,5,212,276,1,10.0
81,5,212,563,1,9.0
82,5,212,385,1,9.0
83,5,212,453,1,7.0
84,5,273,212,1,10.0
85,5,349,212,1,9.0
86,5,366,396,24,257.0
87,5,366,212,18,190.0
88,5,384,145,1,8.0
89,5,396,544,2,18.0
90,5,396,563,1,9.0
91,5,396,93,1,9.0
92,5,396,614,1,9.0
93,5,396,627,1,7.0
94,5,396,145,1,10.0
95,5,396,238,1,8.0
96,5,396,255,4,37.0
97,5,396,276,1,8.0
98,5,396,436,1,9.0
99,5,396,489,1,11.0
100,5,405,212,1,10.0
101,5,405,278,1,9.0
102,5,495,559,1,9.0
103,5,544,254,1,9.0
104,5,558,13,1,9.0
105,5,623,361,1,8.0
106,5,627,384,1,6.0
107,6,70,349,1,9.0
108,6,152,326,1,8.0
109,6,163,212,1,7.0
110,6,212,544,1,9.0
111,6,212,545,2,19.0
112,6,212,558,1,7.0
113,6,212,627,1,8.0
114,6,212,158,1,8.0
115,6,212,178,2,19.0
116,6,212,255,2,17.0
117,6,212,276,1,9.0
118,6,212,345,1,9.0
119,6,212,374,1,8.0
120,6,212,585,1,6.0
121,6,212,453,1,9.0
122,6,212,495,1,10.0
123,6,232,70,1,9.0
124,6,255,68,1,9.0
125,6,255,254,1,7.0
126,6,361,623,1,9.0
127,6,366,396,20,199.0
128,6,366,212,15,169.0
129,6,384,349,1,9.0
130,6,396,512,2,17.0
131,6,396,103,1,9.0
132,6,396,619,1,9.0
133,6,396,627,1,9.0
134,6,396,145,2,20.0
135,6,396,238,1,9.0
136,6,396,255,5,38.0
137,6,396,276,2,18.0
138,6,396,302,1,11.0
139,6,396,370,1,10.0
140,6,405,212,1,8.0
141,6,405,70,1,11.0
142,6,453,623,1,11.0
143,6,528,278,1,6.0
144,6,563,212,1,9.0
145,6,563,396,1,9.0
146,6,616,623,1,11.0
147,6,623,63,1,7.0
148,6,623,453,1,8.0
149,7,70,152,1,8.0
150,7,103,212,1,10.0
151,7,145,548,1,9.0
152,7,178,560,1,8.0
153,7,212,24,1,9.0
154,7,212,565,1,12.0
155,7,212,598,1,10.0
156,7,212,93,1,9.0
157,7,212,616,1,10.0
158,7,212,158,1,8.0
159,7,212,225,1,10.0
160,7,212,255,3,37.0
161,7,212,279,1,9.0
162,7,212,563,1,10.0
163,7,212,345,1,10.0
164,7,212,412,1,8.0
165,7,212,484,1,10.0
166,7,212,487,2,17.0
167,7,212,505,1,8.0
168,7,255,384,1,9.0
169,7,255,278,1,5.0
170,7,276,54,1,9.0
171,7,345,70,1,7.0
172,7,366,396,15,162.0
173,7,366,212,14,144.0
174,7,396,519,1,10.0
175,7,396,8,1,9.0
176,7,396,531,1,10.0
177,7,396,615,1,8.0
178,7,396,558,1,8.0
179,7,396,598,1,10.0
180,7,396,614,2,18.0
181,7,396,627,1,8.0
182,7,396,145,1,10.0
183,7,396,158,2,20.0
184,7,396,160,1,9.0
185,7,396,214,1,9.0
186,7,396,255,3,30.0
187,7,396,276,2,18.0
188,7,396,453,1,12.0
189,7,396,495,1,7.0
190,7,449,212,1,8.0
191,7,501,242,1,10.0
192,7,512,501,1,8.0
193,7,614,212,1,8.0
194,8,8,212,1,7.0
195,8,93,425,1,8.0
196,8,128,425,1,10.0
197,8,178,278,1,9.0
198,8,178,54,1,9.0
199,8,212,14,1,11.0
200,8,212,545,1,10.0
201,8,212,565,1,9.0
202,8,212,574,1,8.0
203,8,212,73,1,10.0
204,8,212,619,1,8.0
205,8,212,124,1,10.0
206,8,212,214,1,5.0
207,8,212,232,1,10.0
208,8,212,255,3,32.0
209,8,212,276,1,11.0
210,8,212,330,1,11.0
211,8,212,353,1,10.0
212,8,212,405,1,8.0
213,8,212,407,1,9.0
214,8,212,414,1,10.0
215,8,212,453,1,13.0
216,8,212,505,1,10.0
217,8,238,164,1,7.0
218,8,242,501,1,7.0
219,8,255,278,1,11.0
220,8,255,382,1,8.0
221,8,255,68,1,10.0
222,8,255,13,1,10.0
223,8,276,396,1,13.0
224,8,278,276,1,10.0
225,8,366,396,19,190.0
226,8,366,212,14,81.0
227,8,382,5,1,7.0
228,8,396,512,1,8.0
229,8,396,516,1,8.0
230,8,396,528,1,9.0
231,8,396,33,1,10.0
232,8,396,38,1,8.0
233,8,396,558,1,7.0
234,8,396,82,1,11.0
235,8,396,598,1,9.0
236,8,396,614,1,9.0
237,8,396,619,1,10.0
238,8,396,158,1,8.0
239,8,396,160,1,8.0
240,8,396,178,1,8.0
241,8,396,214,1,7.0
242,8,396,238,1,10.0
243,8,396,255,4,34.0
244,8,396,276,2,17.0
245,8,405,501,1,8.0
246,8,484,278,1,7.0
247,8,489,396,1,10.0
248,8,544,382,1,8.0
249,8,548,330,1,10.0
250,8,558,396,1,9.0
251,8,563,54,1,12.0
252,8,565,212,1,10.0
253,8,598,212,1,11.0
254,8,614,212,1,10.0
255,8,614,396,1,10.0
256,8,623,14,1,7.0
257,9,13,558,1,5.0
258,9,18,501,1,9.0
259,9,70,471,1,10.0
260,9,76,212,1,9.0
261,9,160,212,1,9.0
262,9,178,212,1,8.0
263,9,212,8,1,11.0
264,9,212,534,1,8.0
265,9,212,24,1,8.0
266,9,212,627,1,10.0
267,9,212,195,1,11.0
268,9,212,221,1,9.0
269,9,212,238,1,10.0
270,9,212,255,3,28.0
271,9,212,370,1,9.0
272,9,212,380,1,7.0
273,9,212,395,1,10.0
274,9,212,585,1,9.0
275,9,212,495,2,21.0
276,9,238,70,1,8.0
277,9,242,501,1,9.0
278,9,255,396,1,11.0
279,9,255,13,1,9.0
280,9,255,595,2,17.0
281,9,255,623,1,9.0
282,9,273,13,1,8.0
283,9,276,13,1,9.0
284,9,276,212,1,11.0
285,9,302,141,1,9.0
286,9,326,528,1,10.0
287,9,345,286,1,9.0
288,9,353,278,1,8.0
289,9,366,396,14,125.0
290,9,366,212,18,192.0
291,9,382,330,1,10.0
292,9,384,214,1,8.0
293,9,396,519,2,24.0
294,9,396,38,1,9.0
295,9,396,558,2,18.0
296,9,396,563,1,9.0
297,9,396,614,2,14.0
298,9,396,627,2,24.0
299,9,396,145,1,9.0
300,9,396,158,1,12.0
301,9,396,178,2,21.0
302,9,396,238,1,10.0
303,9,396,255,2,17.0
304,9,396,276,2,19.0
305,9,396,366,1,10.0
306,9,396,370,1,7.0
307,9,396,453,1,9.0
308,9,405,212,1,10.0
309,9,453,623,2,16.0
310,9,487,212,1,11.0
311,9,505,212,1,10.0
312,9,519,396,1,8.0
313,9,558,70,1,8.0
314,9,563,396,1,10.0
315,9,563,54,1,8.0
316,9,614,396,1,7.0
317,9,623,453,1,10.0
