,num_infected,cities_infected,num_interactions
0,4000,1,0
1,3858,3,2
2,3707,9,9
3,3565,18,12
4,3528,24,17
5,3373,32,17
6,3294,43,22
7,3165,52,23
8,3093,62,28
9,2928,68,32
10,2904,75,36
11,2822,79,34
12,2674,80,34
13,2625,78,38
14,2575,81,43
15,2373,76,27
16,2187,76,25
17,2036,78,24
18,1881,77,23
19,1845,77,34
20,1708,77,23
21,1594,75,24
22,1508,73,23
23,1341,72,13
24,1238,72,16
25,1124,70,14
26,1070,69,20
27,1016,67,20
28,972,66,20
29,932,67,18
30,864,62,15
31,787,65,13
32,714,61,11
33,658,56,10
34,648,55,14
35,621,59,12
36,582,58,11
