,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,29,228
1,0,366,212,35,244
2,1,212,543,1,9
3,1,212,255,1,6
4,1,212,453,1,8
5,1,212,495,1,6
6,1,366,396,27,164
7,1,366,212,27,200
8,1,396,598,1,8
9,2,212,512,1,7
10,2,212,24,1,7
11,2,212,255,1,7
12,2,212,302,1,9
13,2,212,391,1,7
14,2,255,501,1,6
15,2,366,396,22,162
16,2,366,212,24,199
17,2,396,145,1,8
18,2,396,158,1,8
19,2,396,178,1,7
20,2,396,255,1,6
21,2,396,308,1,9
22,3,212,8,1,5
23,3,212,619,1,9
24,3,212,627,1,7
25,3,212,178,1,8
26,3,212,302,1,9
27,3,212,370,1,7
28,3,212,585,1,8
29,3,212,447,1,8
30,3,366,396,19,145
31,3,366,212,13,93
32,3,396,93,1,9
33,3,396,627,1,6
34,3,396,145,1,9
35,3,396,158,1,8
36,3,396,160,1,7
37,3,396,255,1,9
38,3,396,308,1,6
39,4,24,13,1,10
40,4,93,425,1,8
41,4,160,396,1,7
42,4,212,565,1,9
43,4,212,587,1,9
44,4,212,627,2,19
45,4,212,152,1,7
46,4,212,214,1,7
47,4,212,255,3,19
48,4,212,353,1,6
49,4,212,405,1,9
50,4,212,487,1,9
51,4,212,495,1,9
52,4,308,501,1,8
53,4,366,396,10,79
54,4,366,212,10,79
55,4,396,512,1,7
56,4,396,24,1,7
57,4,396,619,1,7
58,4,396,178,1,8
59,4,396,238,1,8
60,4,396,276,1,6
61,4,396,495,1,7
62,4,495,13,1,7
63,4,619,54,1,7
64,5,13,544,1,8
65,5,178,278,1,7
66,5,212,545,1,6
67,5,212,627,1,8
68,5,212,215,1,7
69,5,212,255,1,7
70,5,212,405,1,7
71,5,212,452,1,9
72,5,212,495,1,8
73,5,255,382,1,8
74,5,366,396,11,88
75,5,366,212,11,100
76,5,396,38,1,9
77,5,396,614,2,16
78,5,396,158,1,7
79,5,396,178,1,9
80,5,396,214,1,8
81,5,396,255,1,6
82,5,587,212,1,7
83,5,627,141,1,10
84,5,627,623,1,9
85,6,93,254,1,10
86,6,158,278,1,6
87,6,158,54,1,8
88,6,178,212,1,9
89,6,212,545,1,8
90,6,212,51,1,7
91,6,212,565,1,7
92,6,212,627,1,9
93,6,212,128,1,7
94,6,212,178,1,8
95,6,212,302,1,6
96,6,212,345,1,8
97,6,212,349,1,7
98,6,212,412,1,8
99,6,212,449,1,8
100,6,212,491,1,6
101,6,366,396,7,56
102,6,366,212,7,55
103,6,382,556,1,7
104,6,396,519,1,9
105,6,396,627,1,10
106,6,396,214,1,7
107,6,396,276,2,19
108,6,614,212,1,6
109,7,38,70,1,7
110,7,212,145,1,8
111,7,212,214,1,9
112,7,212,238,1,8
113,7,212,302,1,7
114,7,212,563,1,7
115,7,212,361,1,8
116,7,212,407,1,7
117,7,212,414,1,8
118,7,214,623,1,6
119,7,308,13,1,8
120,7,349,286,1,7
121,7,366,396,6,44
122,7,366,212,4,24
123,7,396,5,1,8
124,7,396,519,1,8
125,7,396,20,1,7
126,7,396,558,1,8
127,7,396,123,1,9
128,7,396,238,1,8
129,7,396,255,2,11
130,7,396,366,1,9
131,7,396,489,1,7
132,7,452,212,1,8
133,7,495,335,1,7
134,8,54,524,1,7
135,8,212,238,1,9
136,8,212,255,1,6
137,8,212,563,1,8
138,8,212,349,1,9
139,8,212,453,1,8
140,8,255,384,1,7
141,8,255,560,1,10
142,8,255,501,1,9
143,8,276,560,1,6
144,8,366,396,5,32
145,8,366,212,4,25
146,8,382,627,1,7
147,8,396,528,1,7
148,8,396,627,2,17
149,8,396,255,1,9
150,8,396,370,1,10
151,8,449,212,1,7
152,8,487,212,1,8
153,8,627,313,1,8
154,8,627,141,1,6
155,8,627,212,1,7
156,8,627,623,1,8
157,9,13,196,1,8
158,9,178,560,1,9
159,9,212,544,1,8
160,9,212,238,1,5
161,9,212,453,1,8
162,9,214,623,1,7
163,9,366,396,7,57
164,9,366,212,2,13
165,9,396,255,1,8
166,9,396,276,1,8
167,9,545,623,1,8
168,9,560,238,1,5
169,9,623,14,1,6
170,9,623,124,1,9
171,10,54,619,1,6
172,10,145,70,1,8
173,10,212,512,1,8
174,10,212,544,1,7
175,10,212,63,1,10
176,10,212,582,1,9
177,10,212,163,1,5
178,10,212,255,1,7
179,10,212,302,1,5
180,10,278,495,1,7
181,10,308,396,1,6
182,10,313,619,1,8
183,10,366,396,2,13
184,10,366,212,6,43
185,10,396,24,1,7
186,10,396,103,1,8
187,10,396,123,1,5
188,10,396,255,1,6
189,10,396,308,1,9
190,10,414,212,1,8
191,10,495,70,1,7
192,11,70,93,1,7
193,11,70,236,1,8
194,11,178,212,1,5
195,11,212,255,2,20
196,11,255,212,1,9
197,11,255,477,1,9
198,11,366,396,3,23
199,11,366,212,3,27
200,11,396,544,1,6
201,11,396,38,1,9
202,11,396,145,1,7
203,11,396,255,2,11
204,11,495,560,1,8
205,11,619,623,1,7
206,12,212,543,1,8
207,12,212,565,1,6
208,12,212,255,1,8
209,12,212,330,1,8
210,12,366,396,3,20
211,12,366,212,2,18
212,12,396,158,1,8
213,12,396,302,1,6
214,12,396,370,1,7
215,12,414,396,1,8
216,12,528,623,1,9
217,12,627,278,1,7
218,12,627,212,1,7
219,13,63,425,1,9
220,13,103,70,1,7
221,13,158,396,1,8
222,13,163,212,1,8
223,13,212,12,1,8
224,13,212,544,1,7
225,13,212,232,1,8
226,13,212,453,1,7
227,13,214,396,1,8
228,13,255,212,1,5
229,13,276,384,1,8
230,13,330,127,1,8
231,13,349,384,1,8
232,13,366,396,3,22
233,13,366,212,5,50
234,13,396,531,1,10
235,13,396,302,1,9
236,13,544,286,1,8
237,13,619,212,1,7
238,14,212,63,1,8
239,14,212,214,1,5
240,14,302,335,1,8
241,14,366,396,1,7
242,14,366,212,1,8
243,14,396,519,1,6
244,14,396,124,1,7
245,14,543,623,1,7
246,14,623,124,1,6
247,15,212,178,1,6
248,15,212,238,1,8
249,15,212,495,1,8
250,15,255,13,1,7
251,15,330,560,1,6
252,15,384,370,1,6
253,15,396,563,1,6
254,15,396,598,1,8
255,15,396,255,1,7
256,15,425,544,1,10
257,15,477,255,1,8
258,16,124,212,1,9
259,16,212,545,1,6
260,16,212,598,1,8
261,16,212,627,1,9
262,16,212,414,1,6
263,16,330,335,1,10
264,16,396,308,1,7
265,17,212,580,1,9
266,17,212,197,1,11
267,17,212,255,1,6
268,17,627,164,1,7
269,18,158,278,1,10
270,18,212,14,1,6
271,18,212,545,1,9
272,18,212,255,2,17
273,18,238,212,1,9
274,18,396,619,1,5
275,19,212,178,1,8
276,19,212,214,1,5
277,19,214,13,1,10
278,19,255,623,1,9
279,19,278,302,1,8
280,19,396,160,1,10
281,19,623,276,1,8
282,20,14,623,1,7
283,20,212,442,1,9
284,20,255,212,1,9
285,20,366,396,1,6
286,20,366,212,1,8
287,21,212,14,1,6
288,21,212,580,1,6
289,21,255,326,1,5
290,21,366,212,1,9
291,21,396,238,1,9
292,22,442,212,1,8
293,23,14,212,1,8
294,24,545,285,1,9
295,25,212,545,1,7
296,25,212,255,1,9
297,25,238,212,1,6
298,25,545,326,1,9
299,26,285,331,1,7
300,26,623,323,1,9
301,27,326,276,1,6
302,27,396,370,1,6
303,27,396,385,1,8
304,28,212,349,1,7
305,28,276,384,1,7
306,28,331,285,1,7
307,28,396,145,1,6
308,30,212,124,1,7
309,30,384,627,1,8
310,31,349,501,1,9
311,32,326,215,1,6
312,32,349,286,1,6
313,33,285,616,1,6
314,34,384,627,1,9
315,34,616,396,1,6
316,35,616,501,1,8
